timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1673162482115,357,HomePage,200,OK,tidal_users 1-27,text,true,,119682,119,3,3,https://www.w3schools.com/,267,0,179
1673162482614,396,HomePage,200,OK,tidal_users 1-28,text,true,,119682,119,4,4,https://www.w3schools.com/,296,0,199
1673162482472,554,html,200,OK,tidal_users 1-27,text,true,,97948,135,4,4,https://www.w3schools.com/html/default.asp,89,0,0
1673162482453,584,css,200,OK,tidal_users 1-26,text,true,,101127,134,4,4,https://www.w3schools.com/css/default.asp,92,0,0
1673162482110,932,html,200,OK,tidal_users 1-25,text,true,,97948,135,3,3,https://www.w3schools.com/html/default.asp,97,0,0
1673162483042,293,css,200,OK,tidal_users 1-25,text,true,,101127,134,4,4,https://www.w3schools.com/css/default.asp,104,0,0
1673162483113,396,HomePage,200,OK,tidal_users 1-29,text,true,,119682,119,3,3,https://www.w3schools.com/,295,0,198
1673162483027,573,css,200,OK,tidal_users 1-27,text,true,,101127,134,3,3,https://www.w3schools.com/css/default.asp,99,0,0
1673162483010,714,html,200,OK,tidal_users 1-28,text,true,,97948,135,3,3,https://www.w3schools.com/html/default.asp,97,0,0
1673162483509,617,html,200,OK,tidal_users 1-29,text,true,,97948,135,4,4,https://www.w3schools.com/html/default.asp,97,0,0
1673162483725,612,css,200,OK,tidal_users 1-28,text,true,,101127,134,4,4,https://www.w3schools.com/css/default.asp,99,0,0
1673162484115,398,HomePage,200,OK,tidal_users 1-31,text,true,,119682,119,3,3,https://www.w3schools.com/,298,0,201
1673162483613,1069,HomePage,200,OK,tidal_users 1-30,text,true,,119682,119,4,4,https://www.w3schools.com/,294,0,197
1673162484127,576,css,200,OK,tidal_users 1-29,text,true,,101127,134,4,4,https://www.w3schools.com/css/default.asp,97,0,0
1673162484620,399,HomePage,200,OK,tidal_users 1-32,text,true,,119682,119,3,3,https://www.w3schools.com/,297,0,200
1673162484515,618,html,200,OK,tidal_users 1-31,text,true,,97948,135,4,4,https://www.w3schools.com/html/default.asp,96,0,0
1673162484683,578,html,200,OK,tidal_users 1-30,text,true,,97948,135,4,4,https://www.w3schools.com/html/default.asp,290,0,0
1673162485118,394,HomePage,200,OK,tidal_users 1-33,text,true,,119682,119,4,4,https://www.w3schools.com/,294,0,197
1673162485261,383,css,200,OK,tidal_users 1-30,text,true,,101127,134,5,5,https://www.w3schools.com/css/default.asp,97,0,0
1673162485133,615,css,200,OK,tidal_users 1-31,text,true,,101127,134,4,4,https://www.w3schools.com/css/default.asp,98,0,0
1673162485019,949,html,200,OK,tidal_users 1-32,text,true,,97948,135,3,3,https://www.w3schools.com/html/default.asp,97,0,0
1673162485513,613,html,200,OK,tidal_users 1-33,text,true,,97948,135,4,4,https://www.w3schools.com/html/default.asp,96,0,0
1673162486115,358,HomePage,200,OK,tidal_users 1-35,text,true,,119682,119,4,4,https://www.w3schools.com/,268,0,180
1673162485968,580,css,200,OK,tidal_users 1-32,text,true,,101127,134,4,4,https://www.w3schools.com/css/default.asp,98,0,0
1673162485618,1048,HomePage,200,OK,tidal_users 1-34,text,true,,119682,119,4,4,https://www.w3schools.com/,280,0,189
1673162486126,708,css,200,OK,tidal_users 1-33,text,true,,101127,134,4,4,https://www.w3schools.com/css/default.asp,99,0,0
1673162486473,437,html,200,OK,tidal_users 1-35,text,true,,97948,135,3,3,https://www.w3schools.com/html/default.asp,88,0,0
1673162486617,396,HomePage,200,OK,tidal_users 1-36,text,true,,119682,119,3,3,https://www.w3schools.com/,297,0,200
1673162486666,548,html,200,OK,tidal_users 1-34,text,true,,97948,135,4,4,https://www.w3schools.com/html/default.asp,276,0,0
1673162486911,439,css,200,OK,tidal_users 1-35,text,true,,101127,134,4,4,https://www.w3schools.com/css/default.asp,89,0,0
1673162487118,396,HomePage,200,OK,tidal_users 1-37,text,true,,119682,119,3,3,https://www.w3schools.com/,295,0,197
1673162487014,667,html,200,OK,tidal_users 1-36,text,true,,97948,135,4,4,https://www.w3schools.com/html/default.asp,96,0,0
1673162487214,493,css,200,OK,tidal_users 1-34,text,true,,101127,134,4,4,https://www.w3schools.com/css/default.asp,92,0,0
1673162487614,376,HomePage,200,OK,tidal_users 1-38,text,true,,119682,119,3,3,https://www.w3schools.com/,281,0,189
1673162487682,585,css,200,OK,tidal_users 1-36,text,true,,101127,134,4,4,https://www.w3schools.com/css/default.asp,100,0,0
1673162488114,380,HomePage,200,OK,tidal_users 1-39,text,true,,119682,119,3,3,https://www.w3schools.com/,282,0,190
1673162487990,547,html,200,OK,tidal_users 1-38,text,true,,97948,135,3,3,https://www.w3schools.com/html/default.asp,91,0,0
